arch,seed,prior_precision,hessian_structure,temperature,link_approx,rotation,nll_id,ece_id,acc_id,brier_id,nll_ood,ece_ood,acc_ood,brier_ood
widelenet,42,0.0001,kron,0.1,probit,30,2.238523483276367,0.8857674598693848,0.9923999905586243,0.8868237137794495,2.2593393325805664,0.7693028450012207,0.8738999962806702,0.8911767601966858
widelenet,42,0.0001,kron,0.1,probit,45,2.238523483276367,0.8857674598693848,0.9923999905586243,0.8868237137794495,2.2744879722595215,0.5328765511512756,0.6363999843597412,0.8942989110946655
widelenet,42,0.0001,kron,0.1,probit,60,2.238523483276367,0.8857674598693848,0.9923999905586243,0.8868237137794495,2.2870447635650635,0.2694636881351471,0.3723999857902527,0.8968625068664551
widelenet,42,0.0001,kron,0.1,probit,90,2.238523483276367,0.8857674598693848,0.9923999905586243,0.8868237137794495,2.298454999923706,0.05481179058551788,0.15760000050067902,0.8991696238517761
widelenet,42,0.0001,kron,0.1,probit,120,2.238523483276367,0.8857674598693848,0.9923999905586243,0.8868237137794495,2.297664165496826,0.12350721657276154,0.2264000028371811,0.8989993929862976
widelenet,42,0.0001,kron,0.1,probit,160,2.238523483276367,0.8857674598693848,0.9923999905586243,0.8868237137794495,2.29476261138916,0.2420191764831543,0.3456000089645386,0.8983818292617798
widelenet,42,0.0001,kron,0.1,probit,180,2.238523483276367,0.8857674598693848,0.9923999905586243,0.8868237137794495,2.2931172847747803,0.2697758972644806,0.37389999628067017,0.8980379104614258
widelenet,123,0.0001,kron,0.1,probit,5,2.1766319274902344,0.8783845901489258,0.9919000267982483,0.873304009437561,2.1889169216156006,0.8749704957008362,0.9871000051498413,0.8760387897491455
widelenet,123,0.0001,kron,0.1,probit,15,2.1766319274902344,0.8783845901489258,0.9919000267982483,0.873304009437561,2.2013237476348877,0.8611277341842651,0.9718999862670898,0.8787618279457092
widelenet,123,0.0001,kron,0.1,probit,30,2.1766319274902344,0.8783845901489258,0.9919000267982483,0.873304009437561,2.228515625,0.7721930146217346,0.8802000284194946,0.8846355676651001
widelenet,123,0.0001,kron,0.1,probit,45,2.1766319274902344,0.8783845901489258,0.9919000267982483,0.873304009437561,2.2566370964050293,0.5467729568481445,0.6524999737739563,0.8905704021453857
widelenet,123,0.0001,kron,0.1,probit,60,2.1766319274902344,0.8783845901489258,0.9919000267982483,0.873304009437561,2.2769787311553955,0.2805110216140747,0.38519999384880066,0.8947793841362
widelenet,123,0.0001,kron,0.1,probit,90,2.1766319274902344,0.8783845901489258,0.9919000267982483,0.873304009437561,2.2946197986602783,0.062190741300582886,0.16660000383853912,0.8983798623085022
widelenet,123,0.0001,kron,0.1,probit,120,2.1766319274902344,0.8783845901489258,0.9919000267982483,0.873304009437561,2.291776180267334,0.15900516510009766,0.2639999985694885,0.8977903127670288
widelenet,123,0.0001,kron,0.1,probit,160,2.1766319274902344,0.8783845901489258,0.9919000267982483,0.873304009437561,2.2879035472869873,0.22805774211883545,0.3343000113964081,0.896870493888855
widelenet,123,0.0001,kron,0.1,probit,180,2.1766319274902344,0.8783845901489258,0.9919000267982483,0.873304009437561,2.2863552570343018,0.26661089062690735,0.37369999289512634,0.8965117335319519
widelenet,0,0.0001,kron,0.1,bridge,5,0.042313721030950546,0.005262317135930061,0.9923999905586243,0.012474395334720612,0.054438404738903046,0.0061974311247467995,0.9908999800682068,0.015759747475385666
widelenet,0,0.0001,kron,0.1,bridge,15,0.042313721030950546,0.005262317135930061,0.9923999905586243,0.012474395334720612,0.10463020205497742,0.014353860169649124,0.9790999889373779,0.034916870296001434
widelenet,0,0.0001,kron,0.1,bridge,30,0.042313721030950546,0.005262317135930061,0.9923999905586243,0.012474395334720612,0.6654766798019409,0.07335466146469116,0.902999997138977,0.16625511646270752
widelenet,0,0.0001,kron,0.1,bridge,45,0.042313721030950546,0.005262317135930061,0.9923999905586243,0.012474395334720612,2.735590934753418,0.24905094504356384,0.6937000155448914,0.5407163500785828
widelenet,0,0.0001,kron,0.1,bridge,60,0.042313721030950546,0.005262317135930061,0.9923999905586243,0.012474395334720612,6.413536071777344,0.4868144989013672,0.42879998683929443,1.0268038511276245
widelenet,0,0.0001,kron,0.1,bridge,90,0.042313721030950546,0.005262317135930061,0.9923999905586243,0.012474395334720612,13.49011516571045,0.7244319319725037,0.19300000369548798,1.499812126159668
widelenet,0,0.0001,kron,0.1,bridge,120,0.042313721030950546,0.005262317135930061,0.9923999905586243,0.012474395334720612,12.620003700256348,0.7026163935661316,0.21619999408721924,1.452282190322876
widelenet,0,0.0001,kron,0.1,bridge,160,0.042313721030950546,0.005262317135930061,0.9923999905586243,0.012474395334720612,11.13056468963623,0.5733492374420166,0.36160001158714294,1.190064787864685
widelenet,0,0.0001,kron,0.1,bridge,180,0.042313721030950546,0.005262317135930061,0.9923999905586243,0.012474395334720612,12.68438720703125,0.5763643383979797,0.38260000944137573,1.1778353452682495
widelenet,42,0.0001,kron,0.1,bridge,5,0.035497523844242096,0.005446513183414936,0.9921000003814697,0.013225151225924492,0.057062242180109024,0.008666593581438065,0.987500011920929,0.02026076428592205
widelenet,42,0.0001,kron,0.1,bridge,15,0.035497523844242096,0.005446513183414936,0.9921000003814697,0.013225151225924492,0.1177191510796547,0.017501134425401688,0.9732000231742859,0.044900160282850266
widelenet,42,0.0001,kron,0.1,bridge,30,0.035497523844242096,0.005446513183414936,0.9921000003814697,0.013225151225924492,0.7844849824905396,0.09406481683254242,0.8738999962806702,0.2146160900592804
widelenet,42,0.0001,kron,0.1,bridge,45,0.035497523844242096,0.005446513183414936,0.9921000003814697,0.013225151225924492,3.1234309673309326,0.2910999059677124,0.6360999941825867,0.6378417015075684
widelenet,42,0.0001,kron,0.1,bridge,60,0.035497523844242096,0.005446513183414936,0.9921000003814697,0.013225151225924492,6.465941905975342,0.5287177562713623,0.3718999922275543,1.1179955005645752
widelenet,42,0.0001,kron,0.1,bridge,90,0.035497523844242096,0.005446513183414936,0.9921000003814697,0.013225151225924492,12.762465476989746,0.7424631118774414,0.16110000014305115,1.5387318134307861
widelenet,42,0.0001,kron,0.1,bridge,120,0.035497523844242096,0.005446513183414936,0.9921000003814697,0.013225151225924492,12.075159072875977,0.6893920302391052,0.22939999401569366,1.4284534454345703
widelenet,42,0.0001,kron,0.1,bridge,160,0.035497523844242096,0.005446513183414936,0.9921000003814697,0.013225151225924492,11.019722938537598,0.5825588703155518,0.3424000144004822,1.214005470275879
widelenet,42,0.0001,kron,0.1,bridge,180,0.035497523844242096,0.005446513183414936,0.9921000003814697,0.013225151225924492,12.41428279876709,0.5800318121910095,0.37279999256134033,1.1878594160079956
widelenet,123,0.0001,kron,0.1,bridge,5,0.04112143814563751,0.00557179469615221,0.9915000200271606,0.013239358551800251,0.06389924883842468,0.008662017062306404,0.9865000247955322,0.021777912974357605
widelenet,123,0.0001,kron,0.1,bridge,15,0.04112143814563751,0.00557179469615221,0.9915000200271606,0.013239358551800251,0.12667421996593475,0.01736283116042614,0.9713000059127808,0.046063657850027084
widelenet,123,0.0001,kron,0.1,bridge,30,0.04112143814563751,0.00557179469615221,0.9915000200271606,0.013239358551800251,0.7512100338935852,0.0884239673614502,0.8809999823570251,0.20284530520439148
widelenet,123,0.0001,kron,0.1,bridge,45,0.04112143814563751,0.00557179469615221,0.9915000200271606,0.013239358551800251,2.920118808746338,0.27429306507110596,0.6574000120162964,0.5996760129928589
widelenet,123,0.0001,kron,0.1,bridge,60,0.04112143814563751,0.00557179469615221,0.9915000200271606,0.013239358551800251,6.225842475891113,0.5107644200325012,0.39500001072883606,1.0806591510772705
widelenet,123,0.0001,kron,0.1,bridge,90,0.04112143814563751,0.00557179469615221,0.9915000200271606,0.013239358551800251,12.21202278137207,0.7443190813064575,0.16769999265670776,1.5390616655349731
widelenet,123,0.0001,kron,0.1,bridge,120,0.04112143814563751,0.00557179469615221,0.9915000200271606,0.013239358551800251,11.760029792785645,0.6572652459144592,0.26420000195503235,1.361709713935852
widelenet,123,0.0001,kron,0.1,bridge,160,0.04112143814563751,0.00557179469615221,0.9915000200271606,0.013239358551800251,11.275556564331055,0.6023180484771729,0.3287000060081482,1.247918963432312
widelenet,123,0.0001,kron,0.1,bridge,180,0.04112143814563751,0.00557179469615221,0.9915000200271606,0.013239358551800251,12.371648788452148,0.5770512819290161,0.3711000084877014,1.1865705251693726
widelenet,0,0.0001,kron,0.5,probit,5,2.2288544178009033,0.8850232362747192,0.9926999807357788,0.8847641348838806,2.232595682144165,0.8833225965499878,0.9905999898910522,0.8855603337287903
widelenet,0,0.0001,kron,0.5,probit,15,2.2288544178009033,0.8850232362747192,0.9926999807357788,0.8847641348838806,2.238095998764038,0.8720970153808594,0.9787999987602234,0.8867232203483582
widelenet,0,0.0001,kron,0.5,probit,30,2.2288544178009033,0.8850232362747192,0.9926999807357788,0.8847641348838806,2.252941131591797,0.7981538772583008,0.9034000039100647,0.8898380994796753
widelenet,0,0.0001,kron,0.5,probit,45,2.2288544178009033,0.8850232362747192,0.9926999807357788,0.8847641348838806,2.2696852684020996,0.5869861841201782,0.6909000277519226,0.8933074474334717
widelenet,0,0.0001,kron,0.5,probit,60,2.2288544178009033,0.8850232362747192,0.9926999807357788,0.8847641348838806,2.2836570739746094,0.32285064458847046,0.4260999858379364,0.8961650133132935
widelenet,0,0.0001,kron,0.5,probit,90,2.2288544178009033,0.8850232362747192,0.9926999807357788,0.8847641348838806,2.297370195388794,0.08563477545976639,0.18880000710487366,0.8989380598068237
widelenet,0,0.0001,kron,0.5,probit,120,2.2288544178009033,0.8850232362747192,0.9926999807357788,0.8847641348838806,2.2970094680786133,0.11424161493778229,0.21770000457763672,0.8988611102104187
widelenet,0,0.0001,kron,0.5,probit,160,2.2288544178009033,0.8850232362747192,0.9926999807357788,0.8847641348838806,2.292773723602295,0.2602020502090454,0.364300012588501,0.8979554772377014
widelenet,0,0.0001,kron,0.5,probit,180,2.2288544178009033,0.8850232362747192,0.9926999807357788,0.8847641348838806,2.2906887531280518,0.28002801537513733,0.3847000002861023,0.8975101709365845
widelenet,42,0.0001,kron,0.5,probit,5,2.2569334506988525,0.8877206444740295,0.9923999905586243,0.8906895518302917,2.2586312294006348,0.8832939267158508,0.9878000020980835,0.8910424113273621
widelenet,42,0.0001,kron,0.5,probit,15,2.2569334506988525,0.8877206444740295,0.9923999905586243,0.8906895518302917,2.2611100673675537,0.8688400983810425,0.9731000065803528,0.8915555477142334
widelenet,42,0.0001,kron,0.5,probit,30,2.2569334506988525,0.8877206444740295,0.9923999905586243,0.8906895518302917,2.2688241004943848,0.7703250050544739,0.8738999962806702,0.8931455016136169
widelenet,42,0.0001,kron,0.5,probit,45,2.2569334506988525,0.8877206444740295,0.9923999905586243,0.8906895518302917,2.2798383235931396,0.53354412317276,0.6363999843597412,0.8953993320465088
widelenet,42,0.0001,kron,0.5,probit,60,2.2569334506988525,0.8877206444740295,0.9923999905586243,0.8906895518302917,2.2897696495056152,0.26997292041778564,0.3723999857902527,0.8974178433418274
widelenet,42,0.0001,kron,0.5,probit,90,2.2569334506988525,0.8877206444740295,0.9923999905586243,0.8906895518302917,2.2992300987243652,0.05530238151550293,0.15760000050067902,0.8993265628814697
widelenet,42,0.0001,kron,0.5,probit,120,2.2569334506988525,0.8877206444740295,0.9923999905586243,0.8906895518302917,2.2986414432525635,0.1240258440375328,0.2264000028371811,0.8992008566856384
widelenet,42,0.0001,kron,0.5,probit,160,2.2569334506988525,0.8877206444740295,0.9923999905586243,0.8906895518302917,2.2966148853302,0.24275679886341095,0.3456000089645386,0.8987735509872437
widelenet,42,0.0001,kron,0.5,probit,180,2.2569334506988525,0.8877206444740295,0.9923999905586243,0.8906895518302917,2.2953059673309326,0.27069076895713806,0.37389999628067017,0.8985043168067932
widelenet,123,0.0001,kron,0.5,probit,5,2.221801996231079,0.8834530711174011,0.9919000267982483,0.8832448124885559,2.2282395362854004,0.8793441653251648,0.9871000051498413,0.88462233543396
widelenet,123,0.0001,kron,0.5,probit,15,2.221801996231079,0.8834530711174011,0.9919000267982483,0.8832448124885559,2.2355175018310547,0.8649067282676697,0.9718999862670898,0.8861686587333679
widelenet,123,0.0001,kron,0.5,probit,30,2.221801996231079,0.8834530711174011,0.9919000267982483,0.8832448124885559,2.2519829273223877,0.7748020887374878,0.8802000284194946,0.8896324038505554
widelenet,123,0.0001,kron,0.5,probit,45,2.221801996231079,0.8834530711174011,0.9919000267982483,0.8832448124885559,2.27030873298645,0.5484984517097473,0.6524999737739563,0.8934317231178284
widelenet,123,0.0001,kron,0.5,probit,60,2.221801996231079,0.8834530711174011,0.9919000267982483,0.8832448124885559,2.2842483520507812,0.28184816241264343,0.38519999384880066,0.896284282207489
widelenet,123,0.0001,kron,0.5,probit,90,2.221801996231079,0.8834530711174011,0.9919000267982483,0.8832448124885559,2.2968766689300537,0.06343387812376022,0.16660000383853912,0.8988453149795532
widelenet,123,0.0001,kron,0.5,probit,120,2.221801996231079,0.8834530711174011,0.9919000267982483,0.8832448124885559,2.29488468170166,0.1604480743408203,0.2639999985694885,0.8984361290931702
widelenet,123,0.0001,kron,0.5,probit,160,2.221801996231079,0.8834530711174011,0.9919000267982483,0.8832448124885559,2.292306661605835,0.22994303703308105,0.3343000113964081,0.8978521227836609
widelenet,123,0.0001,kron,0.5,probit,180,2.221801996231079,0.8834530711174011,0.9919000267982483,0.8832448124885559,2.291395902633667,0.26882272958755493,0.37369999289512634,0.8976505994796753
widelenet,0,0.0001,kron,0.5,bridge,5,0.042315367609262466,0.0052660126239061356,0.9923999905586243,0.012476854026317596,0.054431382566690445,0.006194880232214928,0.9908999800682068,0.015755722299218178
widelenet,0,0.0001,kron,0.5,bridge,15,0.042315367609262466,0.0052660126239061356,0.9923999905586243,0.012476854026317596,0.10463857650756836,0.014584667049348354,0.9789999723434448,0.034922730177640915
widelenet,0,0.0001,kron,0.5,bridge,30,0.042315367609262466,0.0052660126239061356,0.9923999905586243,0.012476854026317596,0.6654800176620483,0.07315199822187424,0.9031999707221985,0.16625668108463287
widelenet,0,0.0001,kron,0.5,bridge,45,0.042315367609262466,0.0052660126239061356,0.9923999905586243,0.012476854026317596,2.735564947128296,0.24904990196228027,0.6937000155448914,0.5407319664955139
widelenet,0,0.0001,kron,0.5,bridge,60,0.042315367609262466,0.0052660126239061356,0.9923999905586243,0.012476854026317596,6.413479328155518,0.4866114556789398,0.42899999022483826,1.0268126726150513
widelenet,0,0.0001,kron,0.5,bridge,90,0.042315367609262466,0.0052660126239061356,0.9923999905586243,0.012476854026317596,13.490007400512695,0.7244384288787842,0.19300000369548798,1.4998164176940918
widelenet,0,0.0001,kron,0.5,bridge,120,0.042315367609262466,0.0052660126239061356,0.9923999905586243,0.012476854026317596,12.620179176330566,0.702520489692688,0.21629999577999115,1.452290654182434
widelenet,0,0.0001,kron,0.5,bridge,160,0.042315367609262466,0.0052660126239061356,0.9923999905586243,0.012476854026317596,11.130462646484375,0.5735577344894409,0.3614000082015991,1.190070390701294
widelenet,0,0.0001,kron,0.5,bridge,180,0.042315367609262466,0.0052660126239061356,0.9923999905586243,0.012476854026317596,12.68430233001709,0.576366126537323,0.38260000944137573,1.1778333187103271
widelenet,42,0.0001,kron,0.5,bridge,5,0.035513512790203094,0.005459093954414129,0.9921000003814697,0.0132244061678648,0.05707145482301712,0.008662228472530842,0.987500011920929,0.020249109715223312
widelenet,42,0.0001,kron,0.5,bridge,15,0.035513512790203094,0.005459093954414129,0.9921000003814697,0.0132244061678648,0.11768607050180435,0.01788558065891266,0.9731000065803528,0.04492978751659393
widelenet,42,0.0001,kron,0.5,bridge,30,0.035513512790203094,0.005459093954414129,0.9921000003814697,0.0132244061678648,0.7845149636268616,0.09424124658107758,0.8737000226974487,0.21464504301548004
widelenet,42,0.0001,kron,0.5,bridge,45,0.035513512790203094,0.005459093954414129,0.9921000003814697,0.0132244061678648,3.1233839988708496,0.29123422503471375,0.6362000107765198,0.6378978490829468
widelenet,42,0.0001,kron,0.5,bridge,60,0.035513512790203094,0.005459093954414129,0.9921000003814697,0.0132244061678648,6.466185092926025,0.5287254452705383,0.3718999922275543,1.1180142164230347
widelenet,42,0.0001,kron,0.5,bridge,90,0.035513512790203094,0.005459093954414129,0.9921000003814697,0.0132244061678648,12.762883186340332,0.7423627376556396,0.16120000183582306,1.5387197732925415
widelenet,42,0.0001,kron,0.5,bridge,120,0.035513512790203094,0.005459093954414129,0.9921000003814697,0.0132244061678648,12.075824737548828,0.6895236968994141,0.22930000722408295,1.42848539352417
widelenet,42,0.0001,kron,0.5,bridge,160,0.035513512790203094,0.005459093954414129,0.9921000003814697,0.0132244061678648,11.019360542297363,0.5822389125823975,0.3427000045776367,1.213984489440918
widelenet,42,0.0001,kron,0.5,bridge,180,0.035513512790203094,0.005459093954414129,0.9921000003814697,0.0132244061678648,12.413994789123535,0.5800265073776245,0.37279999256134033,1.1878814697265625
widelenet,123,0.0001,kron,0.5,bridge,5,0.04114469140768051,0.0055116950534284115,0.9915000200271606,0.013258833438158035,0.06389548629522324,0.00875888392329216,0.9864000082015991,0.021769359707832336
widelenet,123,0.0001,kron,0.5,bridge,15,0.04114469140768051,0.0055116950534284115,0.9915000200271606,0.013258833438158035,0.12671725451946259,0.01735878549516201,0.9713000059127808,0.04607980325818062
widelenet,123,0.0001,kron,0.5,bridge,30,0.04114469140768051,0.0055116950534284115,0.9915000200271606,0.013258833438158035,0.751340925693512,0.0884295105934143,0.8809999823570251,0.20287498831748962
widelenet,123,0.0001,kron,0.5,bridge,45,0.04114469140768051,0.0055116950534284115,0.9915000200271606,0.013258833438158035,2.9203572273254395,0.2744055986404419,0.6572999954223633,0.5997191667556763
widelenet,123,0.0001,kron,0.5,bridge,60,0.04114469140768051,0.0055116950534284115,0.9915000200271606,0.013258833438158035,6.226099967956543,0.510970413684845,0.39480000734329224,1.0807011127471924
widelenet,123,0.0001,kron,0.5,bridge,90,0.04114469140768051,0.0055116950534284115,0.9915000200271606,0.013258833438158035,12.2125825881958,0.744342565536499,0.16769999265670776,1.539109706878662
widelenet,123,0.0001,kron,0.5,bridge,120,0.04114469140768051,0.0055116950534284115,0.9915000200271606,0.013258833438158035,11.760183334350586,0.6572796702384949,0.26420000195503235,1.3617634773254395
widelenet,123,0.0001,kron,0.5,bridge,160,0.04114469140768051,0.0055116950534284115,0.9915000200271606,0.013258833438158035,11.275962829589844,0.6022030115127563,0.3287999927997589,1.2478917837142944
widelenet,123,0.0001,kron,0.5,bridge,180,0.04114469140768051,0.0055116950534284115,0.9915000200271606,0.013258833438158035,12.371651649475098,0.5770548582077026,0.3711000084877014,1.186584234237671
widelenet,0,0.0001,kron,1.0,probit,5,2.240055561065674,0.8862299919128418,0.9926999807357788,0.887147068977356,2.2427926063537598,0.8844181895256042,0.9905999898910522,0.8877236247062683
widelenet,0,0.0001,kron,1.0,probit,15,2.240055561065674,0.8862299919128418,0.9926999807357788,0.887147068977356,2.2470109462738037,0.873052716255188,0.9787999987602234,0.8886083960533142
widelenet,0,0.0001,kron,1.0,probit,30,2.240055561065674,0.8862299919128418,0.9926999807357788,0.887147068977356,2.2589027881622314,0.7987974882125854,0.9034000039100647,0.8910866975784302
widelenet,0,0.0001,kron,1.0,probit,45,2.240055561065674,0.8862299919128418,0.9926999807357788,0.887147068977356,2.273176670074463,0.5874004364013672,0.6909000277519226,0.8940302729606628
widelenet,0,0.0001,kron,1.0,probit,60,2.240055561065674,0.8862299919128418,0.9926999807357788,0.887147068977356,2.2855587005615234,0.323161780834198,0.4260999858379364,0.8965557813644409
widelenet,0,0.0001,kron,1.0,probit,90,2.240055561065674,0.8862299919128418,0.9926999807357788,0.887147068977356,2.2979626655578613,0.08592381328344345,0.18880000710487366,0.8990606665611267
widelenet,0,0.0001,kron,1.0,probit,120,2.240055561065674,0.8862299919128418,0.9926999807357788,0.887147068977356,2.2975826263427734,0.11456195265054703,0.21770000457763672,0.8989800810813904
widelenet,0,0.0001,kron,1.0,probit,160,2.240055561065674,0.8862299919128418,0.9926999807357788,0.887147068977356,2.2939558029174805,0.2606324553489685,0.364300012588501,0.898210346698761
widelenet,0,0.0001,kron,1.0,probit,180,2.240055561065674,0.8862299919128418,0.9926999807357788,0.887147068977356,2.2922542095184326,0.28056520223617554,0.3847000002861023,0.897850751876831
widelenet,42,0.0001,kron,1.0,probit,5,2.2619190216064453,0.8882427215576172,0.9923999905586243,0.8917248845100403,2.2632734775543213,0.8837797045707703,0.9878000020980835,0.8920050859451294
widelenet,42,0.0001,kron,1.0,probit,15,2.2619190216064453,0.8882427215576172,0.9923999905586243,0.8917248845100403,2.2651591300964355,0.8692641258239746,0.9731000065803528,0.8923943638801575
widelenet,42,0.0001,kron,1.0,probit,30,2.2619190216064453,0.8882427215576172,0.9923999905586243,0.8917248845100403,2.271587371826172,0.7706210017204285,0.8738999962806702,0.8937151432037354
widelenet,42,0.0001,kron,1.0,probit,45,2.2619190216064453,0.8882427215576172,0.9923999905586243,0.8917248845100403,2.2814316749572754,0.5337441563606262,0.6363999843597412,0.8957253694534302
widelenet,42,0.0001,kron,1.0,probit,60,2.2619190216064453,0.8882427215576172,0.9923999905586243,0.8917248845100403,2.290579080581665,0.270128071308136,0.3723999857902527,0.8975823521614075
widelenet,42,0.0001,kron,1.0,probit,90,2.2619190216064453,0.8882427215576172,0.9923999905586243,0.8917248845100403,2.2994444370269775,0.0554526224732399,0.15760000050067902,0.899370014667511
widelenet,42,0.0001,kron,1.0,probit,120,2.2619190216064453,0.8882427215576172,0.9923999905586243,0.8917248845100403,2.2989139556884766,0.12418214231729507,0.2264000028371811,0.8992568254470825
widelenet,42,0.0001,kron,1.0,probit,160,2.2619190216064453,0.8882427215576172,0.9923999905586243,0.8917248845100403,2.2971036434173584,0.24297943711280823,0.3456000089645386,0.8988763689994812
widelenet,42,0.0001,kron,1.0,probit,180,2.2619190216064453,0.8882427215576172,0.9923999905586243,0.8917248845100403,2.2958693504333496,0.27096229791641235,0.37389999628067017,0.8986234664916992
widelenet,123,0.0001,kron,1.0,probit,5,2.2343790531158447,0.8848189115524292,0.9919000267982483,0.8859384655952454,2.2392144203186035,0.8805304169654846,0.9871000051498413,0.886961817741394
widelenet,123,0.0001,kron,1.0,probit,15,2.2343790531158447,0.8848189115524292,0.9919000267982483,0.8859384655952454,2.2449100017547607,0.8659185767173767,0.9718999862670898,0.8881610631942749
widelenet,123,0.0001,kron,1.0,probit,30,2.2343790531158447,0.8848189115524292,0.9919000267982483,0.8859384655952454,2.2582147121429443,0.7754813432693481,0.8802000284194946,0.8909393548965454
widelenet,123,0.0001,kron,1.0,probit,45,2.2343790531158447,0.8848189115524292,0.9919000267982483,0.8859384655952454,2.273848056793213,0.549037516117096,0.6525999903678894,0.8941647410392761
widelenet,123,0.0001,kron,1.0,probit,60,2.2343790531158447,0.8848189115524292,0.9919000267982483,0.8859384655952454,2.286128044128418,0.2821856439113617,0.38519999384880066,0.8966705799102783
widelenet,123,0.0001,kron,1.0,probit,90,2.2343790531158447,0.8848189115524292,0.9919000267982483,0.8859384655952454,2.2974753379821777,0.06374631822109222,0.16660000383853912,0.8989678621292114
widelenet,123,0.0001,kron,1.0,probit,120,2.2343790531158447,0.8848189115524292,0.9919000267982483,0.8859384655952454,2.2956838607788086,0.16081276535987854,0.2639999985694885,0.8986007571220398
widelenet,123,0.0001,kron,1.0,probit,160,2.2343790531158447,0.8848189115524292,0.9919000267982483,0.8859384655952454,2.293621301651001,0.23044607043266296,0.3343000113964081,0.8981372117996216
widelenet,123,0.0001,kron,1.0,probit,180,2.2343790531158447,0.8848189115524292,0.9919000267982483,0.8859384655952454,2.2928757667541504,0.26941725611686707,0.37369999289512634,0.89797443151474
widelenet,0,0.0001,kron,1.0,bridge,5,0.042316362261772156,0.005266604479402304,0.9923999905586243,0.01247735507786274,0.05443642660975456,0.00619526207447052,0.9908999800682068,0.0157577246427536
widelenet,0,0.0001,kron,1.0,bridge,15,0.042316362261772156,0.005266604479402304,0.9923999905586243,0.01247735507786274,0.10464230924844742,0.014584521763026714,0.9789999723434448,0.03492571786046028
widelenet,0,0.0001,kron,1.0,bridge,30,0.042316362261772156,0.005266604479402304,0.9923999905586243,0.01247735507786274,0.6654967665672302,0.07315944135189056,0.9031999707221985,0.16626189649105072
widelenet,0,0.0001,kron,1.0,bridge,45,0.042316362261772156,0.005266604479402304,0.9923999905586243,0.01247735507786274,2.735567569732666,0.2491511106491089,0.6935999989509583,0.5407338738441467
widelenet,0,0.0001,kron,1.0,bridge,60,0.042316362261772156,0.005266604479402304,0.9923999905586243,0.01247735507786274,6.413505554199219,0.4866102337837219,0.42899999022483826,1.0268166065216064
widelenet,0,0.0001,kron,1.0,bridge,90,0.042316362261772156,0.005266604479402304,0.9923999905586243,0.01247735507786274,13.490006446838379,0.7244398593902588,0.19300000369548798,1.4998117685317993
widelenet,0,0.0001,kron,1.0,bridge,120,0.042316362261772156,0.005266604479402304,0.9923999905586243,0.01247735507786274,12.620253562927246,0.7025299668312073,0.21629999577999115,1.452302098274231
widelenet,0,0.0001,kron,1.0,bridge,160,0.042316362261772156,0.005266604479402304,0.9923999905586243,0.01247735507786274,11.130439758300781,0.5735536217689514,0.3614000082015991,1.1900678873062134
widelenet,0,0.0001,kron,1.0,bridge,180,0.042316362261772156,0.005266604479402304,0.9923999905586243,0.01247735507786274,12.684283256530762,0.5762683749198914,0.38269999623298645,1.1778374910354614
widelenet,42,0.0001,kron,1.0,bridge,5,0.035506829619407654,0.0054567353799939156,0.9921000003814697,0.01321891788393259,0.057055164128541946,0.008563569746911526,0.9876000285148621,0.020247314125299454
widelenet,42,0.0001,kron,1.0,bridge,15,0.035506829619407654,0.0054567353799939156,0.9921000003814697,0.01321891788393259,0.11768362671136856,0.017677169293165207,0.9729999899864197,0.044925618916749954
widelenet,42,0.0001,kron,1.0,bridge,30,0.035506829619407654,0.0054567353799939156,0.9921000003814697,0.01321891788393259,0.7845180630683899,0.09433472156524658,0.8736000061035156,0.2146371304988861
widelenet,42,0.0001,kron,1.0,bridge,45,0.035506829619407654,0.0054567353799939156,0.9921000003814697,0.01321891788393259,3.123356342315674,0.2912306785583496,0.6362000107765198,0.6378791928291321
widelenet,42,0.0001,kron,1.0,bridge,60,0.035506829619407654,0.0054567353799939156,0.9921000003814697,0.01321891788393259,6.466214179992676,0.5289322733879089,0.3716999888420105,1.1180355548858643
widelenet,42,0.0001,kron,1.0,bridge,90,0.035506829619407654,0.0054567353799939156,0.9921000003814697,0.01321891788393259,12.762862205505371,0.7423632740974426,0.16120000183582306,1.5387009382247925
widelenet,42,0.0001,kron,1.0,bridge,120,0.035506829619407654,0.0054567353799939156,0.9921000003814697,0.01321891788393259,12.075820922851562,0.6894280910491943,0.22939999401569366,1.4284842014312744
widelenet,42,0.0001,kron,1.0,bridge,160,0.035506829619407654,0.0054567353799939156,0.9921000003814697,0.01321891788393259,11.019309043884277,0.5822469592094421,0.3427000045776367,1.2139828205108643
widelenet,42,0.0001,kron,1.0,bridge,180,0.035506829619407654,0.0054567353799939156,0.9921000003814697,0.01321891788393259,12.413920402526855,0.5800183415412903,0.37279999256134033,1.1878631114959717
widelenet,123,0.0001,kron,1.0,bridge,5,0.04114583134651184,0.005509861744940281,0.9915000200271606,0.01325491163879633,0.06390195339918137,0.008760371245443821,0.9864000082015991,0.02177264168858528
widelenet,123,0.0001,kron,1.0,bridge,15,0.04114583134651184,0.005509861744940281,0.9915000200271606,0.01325491163879633,0.12671981751918793,0.017259744927287102,0.9714000225067139,0.04608143866062164
widelenet,123,0.0001,kron,1.0,bridge,30,0.04114583134651184,0.005509861744940281,0.9915000200271606,0.01325491163879633,0.7513532638549805,0.08843106031417847,0.8809999823570251,0.20286887884140015
