arch,prior_precision,hessian_structure,temperature,link_approx,rotation,nll_id,ece_id,acc_id,brier_id,nll_ood,ece_ood,acc_ood,brier_ood
resnet18,0.0001,kron,0.5,bridge,15,0.034898962825536665,0.0050599756650626,0.9907666643460592,0.0151788468162218,0.1030507087707519,0.0120280164604385,0.973466674486796,0.04278702661395067
resnet18,0.0001,kron,0.5,bridge,45,0.034898962825536665,0.0050599756650626,0.9907666643460592,0.0151788468162218,1.6963002681732178,0.21736139555772147,0.6297000050544739,0.5851288040479025
resnet18,0.0001,kron,0.5,bridge,80,0.034898962825536665,0.0050599756650626,0.9907666643460592,0.0151788468162218,4.756712118784587,0.5754897197087606,0.19380000233650208,1.3132754564285278
resnet18,0.0001,kron,0.5,bridge,170,0.034898962825536665,0.0050599756650626,0.9907666643460592,0.0151788468162218,5.255995273590088,0.49517250061035156,0.3845333357652028,1.0820775826772053
resnet18,0.0001,kron,0.5,probit,15,2.239774783452352,0.884183923403422,0.9907000064849854,0.8870671590169271,2.2433921496073403,0.8674009044965109,0.9735666513442993,0.887830913066864
resnet18,0.0001,kron,0.5,probit,45,2.239774783452352,0.884183923403422,0.9907000064849854,0.8870671590169271,2.269073486328125,0.525049885114034,0.6295333305994669,0.8931671778361002
resnet18,0.0001,kron,0.5,probit,80,2.239774783452352,0.884183923403422,0.9907000064849854,0.8870671590169271,2.2950013478597007,0.08741624653339385,0.19136666754881537,0.8984677394231161
resnet18,0.0001,kron,0.5,probit,170,2.239774783452352,0.884183923403422,0.9907000064849854,0.8870671590169271,2.2883894443511963,0.2847725550333659,0.3894333342711131,0.8970614671707153
resnet18,0.0001,kron,1.0,bridge,15,0.034896301726500135,0.005083572740356067,0.9907666643460592,0.015178263497849233,0.10305014501015343,0.012003563344478566,0.973466674486796,0.0427870502074559
resnet18,0.0001,kron,1.0,bridge,45,0.034896301726500135,0.005083572740356067,0.9907666643460592,0.015178263497849233,1.6963155269622803,0.21738243599732712,0.6297000050544739,0.5851330558458964
resnet18,0.0001,kron,1.0,bridge,80,0.034896301726500135,0.005083572740356067,0.9907666643460592,0.015178263497849233,4.756740570068359,0.5754765669504801,0.19376666843891144,1.313290278116862
resnet18,0.0001,kron,1.0,bridge,170,0.034896301726500135,0.005083572740356067,0.9907666643460592,0.015178263497849233,5.255934874216716,0.49517297744750977,0.3845333357652028,1.082053581873576
resnet18,0.0001,kron,1.0,probit,15,2.2513511180877686,0.8854206403096517,0.9907000064849854,0.8895131746927897,2.253469467163086,0.868478536605835,0.9735666513442993,0.8899558981259664
resnet18,0.0001,kron,1.0,probit,45,2.2513511180877686,0.8854206403096517,0.9907000064849854,0.8895131746927897,2.273268381754557,0.5256194273630778,0.6295666694641113,0.8940413196881613
resnet18,0.0001,kron,1.0,probit,80,2.2513511180877686,0.8854206403096517,0.9907000064849854,0.8895131746927897,2.2958865960439048,0.08785207321246462,0.19139999647935227,0.898649255434672
resnet18,0.0001,kron,1.0,probit,170,2.2513511180877686,0.8854206403096517,0.9907000064849854,0.8895131746927897,2.2905691464742026,0.28535886605580646,0.3894333342711131,0.8975263039271036
resnet18,0.01,diag,0.1,bridge,15,0.7337510784467062,0.07677600470681979,0.9087000091870626,0.17128512884179747,0.5704723497231802,0.06619124890615537,0.9066333174705505,0.16816065460443494
resnet18,0.01,diag,0.1,bridge,45,0.7337510784467062,0.07677600470681979,0.9087000091870626,0.17128512884179747,1.8554514249165852,0.23094475766022993,0.6054333448410034,0.6265112161636353
resnet18,0.01,diag,0.1,bridge,80,0.7337510784467062,0.07677600470681979,0.9087000091870626,0.17128512884179747,4.618882020314534,0.5713176329930624,0.18979999919732413,1.3036046822865806
resnet18,0.01,diag,0.1,bridge,170,0.7337510784467062,0.07677600470681979,0.9087000091870626,0.17128512884179747,3.625128984451294,0.450433870156606,0.4116666615009308,1.0070472558339436
resnet18,0.01,diag,0.1,probit,15,0.41913851102193195,0.2344505538543065,0.9905666708946228,0.17666355768839515,0.3627456128597259,0.16049521664778388,0.9729666709899901,0.15330704053243002
resnet18,0.01,diag,0.1,probit,45,0.41913851102193195,0.2344505538543065,0.9905666708946228,0.17666355768839515,1.5242332617441814,0.20447306334972382,0.6296333273251852,0.6044148405392965
resnet18,0.01,diag,0.1,probit,80,0.41913851102193195,0.2344505538543065,0.9905666708946228,0.17666355768839515,3.651517947514852,0.5346534649531046,0.19213333229223883,1.2659777402877808
resnet18,0.01,diag,0.1,probit,170,0.41913851102193195,0.2344505538543065,0.9905666708946228,0.17666355768839515,3.2168901761372886,0.432338019212087,0.3916666607062022,1.035207172234853
resnet18,0.01,diag,0.5,bridge,15,0.15118834500511483,0.0212794383599733,0.9694666862487793,0.053684053942561094,0.16997024913628891,0.020277968142181566,0.9576666752497355,0.06919830540815987
resnet18,0.01,diag,0.5,bridge,45,0.15118834500511483,0.0212794383599733,0.9694666862487793,0.053684053942561094,1.737483263015747,0.218106135725975,0.6227999925613403,0.5973338484764099
resnet18,0.01,diag,0.5,bridge,80,0.15118834500511483,0.0212794383599733,0.9694666862487793,0.053684053942561094,4.550483385721843,0.5725440979003906,0.19036666552225748,1.304499904314677
resnet18,0.01,diag,0.5,bridge,170,0.15118834500511483,0.0212794383599733,0.9694666862487793,0.053684053942561094,3.704087734222412,0.47077615062395733,0.39650001128514606,1.0418613751729329
resnet18,0.01,diag,0.5,probit,15,0.7420168320337931,0.40367119510968524,0.9904666543006897,0.3055175443490346,0.6235801577568054,0.3120693365732829,0.9726666808128357,0.25515826543172193
resnet18,0.01,diag,0.5,probit,45,0.7420168320337931,0.40367119510968524,0.9904666543006897,0.3055175443490346,1.4190932114919026,0.1415214861432711,0.6296333273251852,0.5958351492881775
resnet18,0.01,diag,0.5,probit,80,0.7420168320337931,0.40367119510968524,0.9904666543006897,0.3055175443490346,2.7844409147898355,0.37004681428273517,0.19266666471958158,1.0928507645924885
resnet18,0.01,diag,0.5,probit,170,0.7420168320337931,0.40367119510968524,0.9904666543006897,0.3055175443490346,2.42412002881368,0.3054955005645752,0.392166664203008,0.9360886017481486
resnet18,0.01,diag,1.0,bridge,15,0.0757092436154683,0.014359275499979599,0.9763333400090536,0.037594919403394,0.1281129419803619,0.013907122115294135,0.965500017007192,0.054520179828007935
resnet18,0.01,diag,1.0,bridge,45,0.0757092436154683,0.014359275499979599,0.9763333400090536,0.037594919403394,1.7150832811991374,0.21693861484527588,0.6253333489100138,0.5929256478945414
resnet18,0.01,diag,1.0,bridge,80,0.0757092436154683,0.014359275499979599,0.9763333400090536,0.037594919403394,4.512971719106038,0.5722794930140177,0.1906999945640564,1.3042019605636597
resnet18,0.01,diag,1.0,bridge,170,0.0757092436154683,0.014359275499979599,0.9763333400090536,0.037594919403394,3.7733070055643716,0.47641443212827045,0.3924333353837331,1.0521313746770222
resnet18,0.01,diag,1.0,probit,15,0.9318059285481771,0.5074520409107208,0.9904666741689047,0.3831806778907776,0.7982844710350037,0.41803620258967084,0.9726333220799764,0.32359632849693293
resnet18,0.01,diag,1.0,probit,45,0.9318059285481771,0.5074520409107208,0.9904666741689047,0.3831806778907776,1.451636830965678,0.14931661883989966,0.6292333205540975,0.6079682111740112
resnet18,0.01,diag,1.0,probit,80,0.9318059285481771,0.5074520409107208,0.9904666741689047,0.3831806778907776,2.532391309738159,0.2738032440344493,0.19246666630109147,1.0111793875694275
resnet18,0.01,diag,1.0,probit,170,0.9318059285481771,0.5074520409107208,0.9904666741689047,0.3831806778907776,2.212298313776652,0.22374087572097776,0.3922666708628337,0.8815469145774841
resnet18,0.01,kron,0.1,bridge,15,0.0348724673191706,0.005046265355000867,0.990766684214274,0.015169410345454966,0.10303923736015953,0.012210763990879002,0.9734666546185812,0.0427864640951156
resnet18,0.01,kron,0.1,bridge,45,0.0348724673191706,0.005046265355000867,0.990766684214274,0.015169410345454966,1.6965705553690593,0.21744497120380393,0.6298666397730509,0.5851904352506002
resnet18,0.01,kron,0.1,bridge,80,0.0348724673191706,0.005046265355000867,0.990766684214274,0.015169410345454966,4.757092634836833,0.5755241513252258,0.19373332957426703,1.3135158618291218
resnet18,0.01,kron,0.1,bridge,170,0.0348724673191706,0.005046265355000867,0.990766684214274,0.015169410345454966,5.254593849182129,0.4948725601037343,0.38483332594235736,1.0816712776819866
resnet18,0.01,kron,0.1,probit,15,1.9719335238138835,0.8512020508448283,0.9907000064849854,0.823465903600057,1.977012276649475,0.8344529867172241,0.9735666513442993,0.824826697508494
resnet18,0.01,kron,0.1,probit,45,1.9719335238138835,0.8512020508448283,0.9907000064849854,0.823465903600057,2.092559734980265,0.49652454257011414,0.6296333273251852,0.8530502915382385
resnet18,0.01,kron,0.1,probit,80,1.9719335238138835,0.8512020508448283,0.9907000064849854,0.823465903600057,2.259476582209269,0.0626499553521474,0.19139999647935232,0.8909271558125814
resnet18,0.01,kron,0.1,probit,170,1.9719335238138835,0.8512020508448283,0.9907000064849854,0.823465903600057,2.225949843724569,0.2553476393222809,0.38940000534057617,0.8812262018521627
resnet18,0.01,kron,0.5,bridge,15,0.03480241820216173,0.005137474120904966,0.9907000064849854,0.015142817671100234,0.10301128774881359,0.012282592244446234,0.9734999934832255,0.0427859127521514
resnet18,0.01,kron,0.5,bridge,45,0.03480241820216173,0.005137474120904966,0.9907000064849854,0.015142817671100234,1.6972718636194866,0.21719997624556223,0.6303000052769979,0.5853322744369507
resnet18,0.01,kron,0.5,bridge,80,0.03480241820216173,0.005137474120904966,0.9907000064849854,0.015142817671100234,4.757559458414714,0.5761512517929077,0.1932666699091593,1.3141148090362549
resnet18,0.01,kron,0.5,bridge,170,0.03480241820216173,0.005137474120904966,0.9907000064849854,0.015142817671100234,5.250969568888347,0.49402833978335065,0.3857333262761434,1.0805913209915161
resnet18,0.01,kron,0.5,probit,15,2.0015331506729126,0.8552980621655782,0.9907000064849854,0.8312151829401652,2.004714767138163,0.8383099436759949,0.9735666513442993,0.8320649663607279
resnet18,0.01,kron,0.5,probit,45,2.0015331506729126,0.8552980621655782,0.9907000064849854,0.8312151829401652,2.1084419886271157,0.49957425395647687,0.6298333406448364,0.8569846153259277
resnet18,0.01,kron,0.5,probit,80,2.0015331506729126,0.8552980621655782,0.9907000064849854,0.8312151829401652,2.2621488571166988,0.06359449401497837,0.19146666427453354,0.8915093541145325
resnet18,0.01,kron,0.5,probit,170,2.0015331506729126,0.8552980621655782,0.9907000064849854,0.8312151829401652,2.2314506371816,0.2582689672708511,0.3894333342711131,0.882868766784668
resnet18,0.01,kron,1.0,bridge,15,0.034750979393720564,0.005035255880405466,0.9906333287556967,0.015122718798617466,0.10299140711625414,0.0122959452370802,0.9735000133514404,0.0427858618398507
resnet18,0.01,kron,1.0,bridge,45,0.034750979393720564,0.005035255880405466,0.9906333287556967,0.015122718798617466,1.697755257288615,0.2173483421405156,0.6301666696866354,0.5854099790255228
resnet18,0.01,kron,1.0,bridge,80,0.034750979393720564,0.005035255880405466,0.9906333287556967,0.015122718798617466,4.757563749949138,0.5764578978220621,0.19323333104451493,1.3145083983739216
resnet18,0.01,kron,1.0,bridge,170,0.034750979393720564,0.005035255880405466,0.9906333287556967,0.015122718798617466,5.248543580373128,0.4935327172279358,0.3862999975681305,1.0798368453979492
resnet18,0.01,kron,1.0,probit,15,2.0066009759902954,0.8559837539990743,0.9907000064849854,0.832516094048818,2.009650786717733,0.8390176296234131,0.9735999902089437,0.8333290616671244
resnet18,0.01,kron,1.0,probit,45,2.0066009759902954,0.8559837539990743,0.9907000064849854,0.832516094048818,2.112173636754354,0.5002692341804504,0.6298333406448364,0.8578832348187765
resnet18,0.01,kron,1.0,probit,80,2.0066009759902954,0.8559837539990743,0.9907000064849854,0.832516094048818,2.262846072514852,0.06429067378242807,0.1914666642745336,0.8916580478350321
resnet18,0.01,kron,1.0,probit,170,2.0066009759902954,0.8559837539990743,0.9907000064849854,0.832516094048818,2.2326300144195557,0.25889880955219263,0.38940000534057617,0.8832080165545145
resnet18,1.0,diag,0.1,bridge,15,0.036765155692895235,0.004792609640086601,0.9906333287556967,0.015493408466378799,0.10761278371016177,0.012262856587767532,0.9724666873613993,0.04391725858052567
resnet18,1.0,diag,0.1,bridge,45,0.036765155692895235,0.004792609640086601,0.9906333287556967,0.015493408466378799,1.6501370668411255,0.2119712134202321,0.6273000041643778,0.5869657198588053
resnet18,1.0,diag,0.1,bridge,80,0.036765155692895235,0.004792609640086601,0.9906333287556967,0.015493408466378799,4.342361291249593,0.5672603845596313,0.19053333501021064,1.297749360402425
resnet18,1.0,diag,0.1,bridge,170,0.036765155692895235,0.004792609640086601,0.9906333287556967,0.015493408466378799,4.027344226837158,0.4773942530155182,0.3905666669209798,1.0588642160097759
