arch,prior_precision,hessian_structure,temperature,link_approx,rotation,nll_id,ece_id,acc_id,brier_id,nll_ood,ece_ood,acc_ood,brier_ood
resnet18,1e-06,diag,0.1,probit,90,0.4679209887981415,0.2556871821482976,0.9905999898910522,0.1985284586747487,3.840742746988932,0.567359209060669,0.1674333314100901,1.3120312293370564
resnet18,1e-06,diag,0.1,probit,120,0.4679209887981415,0.2556871821482976,0.9905999898910522,0.1985284586747487,3.697158416112264,0.5322587291399637,0.24576666951179502,1.231933355331421
resnet18,1e-06,diag,0.1,probit,160,0.4679209887981415,0.2556871821482976,0.9905999898910522,0.1985284586747487,3.209357261657715,0.4300771156946818,0.38119999567667645,1.045889973640442
resnet18,1e-06,diag,0.1,probit,180,0.4679209887981415,0.2556871821482976,0.9905999898910522,0.1985284586747487,3.188469092051188,0.44295352697372437,0.4049333333969116,1.032805860042572
resnet18,1e-06,diag,0.5,bridge,5,2.8858579198519387,0.23379462709029517,0.7221333384513855,0.4996521770954132,2.3882281134525933,0.19039790891110894,0.7637666861216227,0.42312231411536533
resnet18,1e-06,diag,0.5,bridge,15,2.8858579198519387,0.23379462709029517,0.7221333384513855,0.4996521770954132,2.171439448992411,0.1692638167490562,0.7806999882062277,0.39346519112586975
resnet18,1e-06,diag,0.5,bridge,30,2.8858579198519387,0.23379462709029517,0.7221333384513855,0.4996521770954132,1.747989296913147,0.14752106492718056,0.7608666817347208,0.40461063881715137
resnet18,1e-06,diag,0.5,bridge,45,2.8858579198519387,0.23379462709029517,0.7221333384513855,0.4996521770954132,2.232879082361857,0.2500635683536529,0.5803000132242838,0.6719353596369425
resnet18,1e-06,diag,0.5,bridge,60,2.8858579198519387,0.23379462709029517,0.7221333384513855,0.4996521770954132,3.5218875408172607,0.42954525351524353,0.3418000042438507,1.0408448775609334
resnet18,1e-06,diag,0.5,bridge,90,2.8858579198519387,0.23379462709029517,0.7221333384513855,0.4996521770954132,5.05918010075887,0.6085639595985413,0.16496666272481278,1.3573706150054932
resnet18,1e-06,diag,0.5,bridge,120,2.8858579198519387,0.23379462709029517,0.7221333384513855,0.4996521770954132,4.576114972432454,0.5437174141407013,0.2423000087340673,1.243701179822286
resnet18,1e-06,diag,0.5,bridge,160,2.8858579198519387,0.23379462709029517,0.7221333384513855,0.4996521770954132,3.6502931118011475,0.4661645293235779,0.3756666680177052,1.0491464138031006
resnet18,1e-06,diag,0.5,bridge,180,2.8858579198519387,0.23379462709029517,0.7221333384513855,0.4996521770954132,4.16448696454366,0.47784151633580524,0.38863333066304523,1.0542568763097127
resnet18,1e-06,diag,0.5,probit,5,0.842893123626709,0.4393403430779775,0.9904999931653341,0.34759024779001874,0.6916170914967855,0.3645291030406952,0.9851333498954773,0.2814452449480692
resnet18,1e-06,diag,0.5,probit,15,0.842893123626709,0.4393403430779775,0.9904999931653341,0.34759024779001874,0.6816518704096476,0.33259338140487665,0.9726666808128357,0.27844710151354474
resnet18,1e-06,diag,0.5,probit,30,0.842893123626709,0.4393403430779775,0.9904999931653341,0.34759024779001874,0.8355826139450073,0.23997135957082114,0.8773000041643778,0.3504342933495839
resnet18,1e-06,diag,0.5,probit,45,0.842893123626709,0.4393403430779775,0.9904999931653341,0.34759024779001874,1.4357432921727498,0.14730590333541235,0.6295333107312521,0.6016785899798075
resnet18,1e-06,diag,0.5,probit,60,0.842893123626709,0.4393403430779775,0.9904999931653341,0.34759024779001874,2.2149102687835693,0.25165661176045734,0.3574333389600118,0.8975552717844645
resnet18,1e-06,diag,0.5,probit,90,0.842893123626709,0.4393403430779775,0.9904999931653341,0.34759024779001874,2.866654634475708,0.39361222585042316,0.16793333490689596,1.1190058787663777
resnet18,1e-06,diag,0.5,probit,120,0.842893123626709,0.4393403430779775,0.9904999931653341,0.34759024779001874,2.7404446601867676,0.37330230077107746,0.24546666443347928,1.0784074862798054
resnet18,1e-06,diag,0.5,probit,160,0.842893123626709,0.4393403430779775,0.9904999931653341,0.34759024779001874,2.430293401082357,0.31161641081174213,0.381333331267039,0.945296029249827
resnet18,1e-06,diag,0.5,probit,180,0.842893123626709,0.4393403430779775,0.9904999931653341,0.34759024779001874,2.397459030151367,0.3364364604155223,0.40649999181429536,0.9332920710245768
resnet18,1e-06,diag,1.0,bridge,5,2.8591495752334595,0.231880663583676,0.7239000201225281,0.49551935493946075,2.369053373734156,0.18859317153692237,0.7656333446502686,0.4195706844329834
resnet18,1e-06,diag,1.0,bridge,15,2.8591495752334595,0.231880663583676,0.7239000201225281,0.49551935493946075,2.15596271554629,0.16746948783596358,0.7819999853769938,0.3905247052510579
resnet18,1e-06,diag,1.0,bridge,30,2.8591495752334595,0.231880663583676,0.7239000201225281,0.49551935493946075,1.744000256061554,0.1467338278889656,0.7615999976793925,0.4029351274172465
resnet18,1e-06,diag,1.0,bridge,45,2.8591495752334595,0.231880663583676,0.7239000201225281,0.49551935493946075,2.2318819761276245,0.24997318287690476,0.5804333488146464,0.6715086499849955
resnet18,1e-06,diag,1.0,bridge,60,2.8591495752334595,0.231880663583676,0.7239000201225281,0.49551935493946075,3.521101792653402,0.42943260073661804,0.3419000009695688,1.0407212972640991
resnet18,1e-06,diag,1.0,bridge,90,2.8591495752334595,0.231880663583676,0.7239000201225281,0.49551935493946075,5.058553059895833,0.608548124631246,0.16496666272481278,1.3573413292566936
resnet18,1e-06,diag,1.0,bridge,120,2.8591495752334595,0.231880663583676,0.7239000201225281,0.49551935493946075,4.5759579340616865,0.5437231659889221,0.2423000087340673,1.2436667680740359
resnet18,1e-06,diag,1.0,bridge,160,2.8591495752334595,0.231880663583676,0.7239000201225281,0.49551935493946075,3.6480394999186196,0.4660039047400157,0.375733325878779,1.0486270586649578
resnet18,1e-06,diag,1.0,bridge,180,2.8591495752334595,0.231880663583676,0.7239000201225281,0.49551935493946075,4.160630305608113,0.4774452845255534,0.3889666597048442,1.0536801020304363
resnet18,1e-06,diag,1.0,probit,5,1.053901195526123,0.5458904306093851,0.9904999931653341,0.43320653835932416,0.8996183077494303,0.4785995880762736,0.9849666754404703,0.3655220965544383
resnet18,1e-06,diag,1.0,probit,15,1.053901195526123,0.5458904306093851,0.9904999931653341,0.43320653835932416,0.8716030915578207,0.4418938656648,0.9725666642189026,0.352890948454539
resnet18,1e-06,diag,1.0,probit,30,1.053901195526123,0.5458904306093851,0.9904999931653341,0.43320653835932416,0.9888640840848287,0.3499899009863536,0.8771333495775858,0.40945281585057575
resnet18,1e-06,diag,1.0,probit,45,1.053901195526123,0.5458904306093851,0.9904999931653341,0.43320653835932416,1.4746116399765015,0.15803735703229901,0.6292000015576681,0.6158307790756226
resnet18,1e-06,diag,1.0,probit,60,1.053901195526123,0.5458904306093851,0.9904999931653341,0.43320653835932416,2.0954248905181885,0.16385767360528306,0.357800006866455,0.8551629781723022
resnet18,1e-06,diag,1.0,probit,90,1.053901195526123,0.5458904306093851,0.9904999931653341,0.43320653835932416,2.5901310443878174,0.2889303117990494,0.16823333501815796,1.0293355981508892
resnet18,1e-06,diag,1.0,probit,120,1.053901195526123,0.5458904306093851,0.9904999931653341,0.43320653835932416,2.462069272994995,0.2677580813566843,0.24533333381017045,0.9938274224599203
resnet18,1e-06,diag,1.0,probit,160,1.053901195526123,0.5458904306093851,0.9904999931653341,0.43320653835932416,2.2190694014231362,0.22554758687814072,0.3814999957879384,0.8884715835253397
resnet18,1e-06,diag,1.0,probit,180,1.053901195526123,0.5458904306093851,0.9904999931653341,0.43320653835932416,2.195934216181437,0.24692242840925846,0.40666667620340985,0.8788499236106873
resnet18,1e-06,kron,0.1,bridge,5,0.03582453727722163,0.005067210954924367,0.9907333254814148,0.015241585671901666,0.05874269579847646,0.007046438132723099,0.9854000012079874,0.023904494320352836
resnet18,1e-06,kron,0.1,bridge,15,0.03582453727722163,0.005067210954924367,0.9907333254814148,0.015241585671901666,0.10306910922129943,0.0119932452216744,0.9734333356221517,0.042789726207653624
resnet18,1e-06,kron,0.1,bridge,30,0.03582453727722163,0.005067210954924367,0.9907333254814148,0.015241585671901666,0.49663827816645306,0.05985115841031067,0.8786666591962179,0.19189750154813132
resnet18,1e-06,kron,0.1,bridge,45,0.03582453727722163,0.005067210954924367,0.9907333254814148,0.015241585671901666,1.6961746613184612,0.21712390085061387,0.6298333406448364,0.5851402878761292
resnet18,1e-06,kron,0.1,bridge,60,0.03582453727722163,0.005067210954924367,0.9907333254814148,0.015241585671901666,3.3563318252563477,0.42125587662061054,0.3590000073115031,1.021431605021159
resnet18,1e-06,kron,0.1,bridge,90,0.03582453727722163,0.005067210954924367,0.9907333254814148,0.015241585671901666,5.21039342880249,0.6232890884081522,0.16726666688919065,1.3793359597524006
resnet18,1e-06,kron,0.1,bridge,120,0.03582453727722163,0.005067210954924367,0.9907333254814148,0.015241585671901666,4.885794957478841,0.5631221334139506,0.24373333156108856,1.2712860902150471
resnet18,1e-06,kron,0.1,bridge,160,0.03582453727722163,0.005067210954924367,0.9907333254814148,0.015241585671901666,4.948466459910075,0.4905084768931071,0.3762333293755849,1.0839461882909138
resnet18,1e-06,kron,0.1,bridge,180,0.03582453727722163,0.005067210954924367,0.9907333254814148,0.015241585671901666,5.782450834910075,0.4992329676946004,0.3963333268960317,1.0744536717732747
resnet18,1e-06,kron,0.1,probit,5,2.2538908322652182,0.8856786688168844,0.9907000064849854,0.8900118072827657,2.260052442550659,0.8812242945035299,0.9855999946594238,0.8912993470827738
resnet18,1e-06,kron,0.1,probit,15,2.2538908322652182,0.8856786688168844,0.9907000064849854,0.8900118072827657,2.2649782498677573,0.8696985046068827,0.9735666513442993,0.89232071240743
resnet18,1e-06,kron,0.1,probit,30,2.2538908322652182,0.8856786688168844,0.9907000064849854,0.8900118072827657,2.278209845225016,0.7759435574213663,0.8785000046094259,0.8950490355491638
resnet18,1e-06,kron,0.1,probit,45,2.2538908322652182,0.8856786688168844,0.9907000064849854,0.8900118072827657,2.289596160252889,0.5279423793156942,0.6295333305994669,0.8973734974861145
resnet18,1e-06,kron,0.1,probit,60,2.2538908322652182,0.8856786688168844,0.9907000064849854,0.8900118072827657,2.296321471532186,0.25596221288045246,0.3571666677792867,0.898736814657847
resnet18,1e-06,kron,0.1,probit,90,2.2538908322652182,0.8856786688168844,0.9907000064849854,0.8900118072827657,2.3001701831817627,0.06551269690195717,0.16666666666666663,0.899512787659963
resnet18,1e-06,kron,0.1,probit,120,2.2538908322652182,0.8856786688168844,0.9907000064849854,0.8900118072827657,2.299388806025187,0.1445250858863195,0.24579999347527823,0.899354875087738
resnet18,1e-06,kron,0.1,probit,160,2.2538908322652182,0.8856786688168844,0.9907000064849854,0.8900118072827657,2.2960742314656577,0.2781640986601512,0.3798999985059102,0.8986723025639852
resnet18,1e-06,kron,0.1,probit,180,2.2538908322652182,0.8856786688168844,0.9907000064849854,0.8900118072827657,2.294938007990519,0.2997116943200429,0.40176665782928467,0.8984340826670328
resnet18,1e-06,kron,0.5,bridge,5,0.034904258946577636,0.005056627405186433,0.9907666643460592,0.0151836592704057,0.057812284678220666,0.0071102501824497665,0.9854666590690613,0.023836176221569333
resnet18,1e-06,kron,0.5,bridge,15,0.034904258946577636,0.005056627405186433,0.9907666643460592,0.0151836592704057,0.10307456056276953,0.012016906092564233,0.973466674486796,0.04278849686185517
resnet18,1e-06,kron,0.5,bridge,30,0.034904258946577636,0.005056627405186433,0.9907666643460592,0.0151836592704057,0.4965454936027527,0.060160989562670374,0.8786666790644327,0.19188316663106278
resnet18,1e-06,kron,0.5,bridge,45,0.034904258946577636,0.005056627405186433,0.9907666643460592,0.0151836592704057,1.6962582270304363,0.2172890603542328,0.6297666629155477,0.5851244529088339
resnet18,1e-06,kron,0.5,bridge,60,0.034904258946577636,0.005056627405186433,0.9907666643460592,0.0151836592704057,3.3565351963043213,0.421252300341924,0.3589666684468587,1.0214713017145793
resnet18,1e-06,kron,0.5,bridge,90,0.034904258946577636,0.005056627405186433,0.9907666643460592,0.0151836592704057,5.210495313008626,0.623179018497467,0.16740000247955314,1.3793565432230632
resnet18,1e-06,kron,0.5,bridge,120,0.034904258946577636,0.005056627405186433,0.9907666643460592,0.0151836592704057,4.885398070017497,0.563161830107371,0.24373333156108856,1.2712973753611247
resnet18,1e-06,kron,0.5,bridge,160,0.034904258946577636,0.005056627405186433,0.9907666643460592,0.0151836592704057,4.948311487833659,0.49071286122004193,0.3759999970595042,1.0839129288991292
resnet18,1e-06,kron,0.5,bridge,180,0.034904258946577636,0.005056627405186433,0.9907666643460592,0.0151836592704057,5.781397978464763,0.49927260478337604,0.39629998803138733,1.0743917226791382
resnet18,1e-06,kron,0.5,probit,5,2.273365338643392,0.8877232869466146,0.9907000064849854,0.894068717956543,2.2765283584594727,0.8829471071561178,0.9855999946594238,0.8947179317474365
resnet18,1e-06,kron,0.5,probit,15,2.273365338643392,0.8877232869466146,0.9907000064849854,0.894068717956543,2.279200871785482,0.871183435122172,0.9735666513442993,0.8952643473943075
resnet18,1e-06,kron,0.5,probit,30,2.273365338643392,0.8877232869466146,0.9907000064849854,0.894068717956543,2.286761204401652,0.7768463095029196,0.8785000046094259,0.8968050678571066
resnet18,1e-06,kron,0.5,probit,45,2.273365338643392,0.8877232869466146,0.9907000064849854,0.894068717956543,2.293778340021769,0.5284443298975626,0.6295333305994669,0.8982264995574951
resnet18,1e-06,kron,0.5,probit,60,2.273365338643392,0.8877232869466146,0.9907000064849854,0.894068717956543,2.2982513109842935,0.25631168981393176,0.3571666677792867,0.8991287549336752
resnet18,1e-06,kron,0.5,probit,90,2.273365338643392,0.8877232869466146,0.9907000064849854,0.894068717956543,2.3009591102600098,0.06583946943283077,0.16666666666666663,0.8996730844179789
resnet18,1e-06,kron,0.5,probit,120,2.273365338643392,0.8877232869466146,0.9907000064849854,0.894068717956543,2.3003889719645185,0.1448965320984522,0.24579999347527823,0.8995581865310669
resnet18,1e-06,kron,0.5,probit,160,2.273365338643392,0.8877232869466146,0.9907000064849854,0.894068717956543,2.2983342011769614,0.27873127659161884,0.3798999985059102,0.8991395433743795
resnet18,1e-06,kron,0.5,probit,180,2.273365338643392,0.8877232869466146,0.9907000064849854,0.894068717956543,2.2976344426472983,0.3004094163576762,0.40176665782928467,0.8989955186843872
resnet18,1e-06,kron,1.0,bridge,5,0.03490404039621347,0.0050581141064564,0.9907666643460592,0.015180173640449832,0.057811877379814726,0.0070842552619675,0.9854666590690613,0.02383390751977757
resnet18,1e-06,kron,1.0,bridge,15,0.03490404039621347,0.0050581141064564,0.9907666643460592,0.015180173640449832,0.10306929796934124,0.012080286008616234,0.973466674486796,0.042792990803718504
resnet18,1e-06,kron,1.0,bridge,30,0.03490404039621347,0.0050581141064564,0.9907666643460592,0.015180173640449832,0.49655484159787494,0.0600273783008257,0.8786666790644327,0.19189028441905967
resnet18,1e-06,kron,1.0,bridge,45,0.03490404039621347,0.0050581141064564,0.9907666643460592,0.015180173640449832,1.6962970892588298,0.21747315426667524,0.6297666629155477,0.5851269563039144
resnet18,1e-06,kron,1.0,bridge,60,0.03490404039621347,0.0050581141064564,0.9907666643460592,0.015180173640449832,3.3565471172332764,0.4212554295857747,0.3589666684468587,1.0214710235595703
resnet18,1e-06,kron,1.0,bridge,90,0.03490404039621347,0.0050581141064564,0.9907666643460592,0.015180173640449832,5.210485140482585,0.6231853167215983,0.16740000247955314,1.3793556690216064
resnet18,1e-06,kron,1.0,bridge,120,0.03490404039621347,0.0050581141064564,0.9907666643460592,0.015180173640449832,4.8854522705078125,0.5630967418352762,0.24379999935626984,1.2712983290354412
resnet18,1e-06,kron,1.0,bridge,160,0.03490404039621347,0.0050581141064564,0.9907666643460592,0.015180173640449832,4.948110262552897,0.49061252673467,0.37610000371932983,1.0839002132415771
resnet18,1e-06,kron,1.0,bridge,180,0.03490404039621347,0.0050581141064564,0.9907666643460592,0.015180173640449832,5.781307538350423,0.4992395242055257,0.3963333268960317,1.0743821064631145
resnet18,1e-06,kron,1.0,probit,5,2.2791600227355957,0.8883219559987386,0.9907000064849854,0.8952594995498657,2.281463543574015,0.8834559917449951,0.9855999946594238,0.8957298795382181
resnet18,1e-06,kron,1.0,probit,15,2.2791600227355957,0.8883219559987386,0.9907000064849854,0.8952594995498657,2.283463637034098,0.8716228802998861,0.9735666513442993,0.8961371779441833
resnet18,1e-06,kron,1.0,probit,30,2.2791600227355957,0.8883219559987386,0.9907000064849854,0.8952594995498657,2.2893234888712564,0.7771144111951193,0.8785000046094259,0.8973271250724792
resnet18,1e-06,kron,1.0,probit,45,2.2791600227355957,0.8883219559987386,0.9907000064849854,0.8952594995498657,2.2950357596079507,0.5285947124163309,0.6295333305994669,0.8984815080960592
resnet18,1e-06,kron,1.0,probit,60,2.2791600227355957,0.8883219559987386,0.9907000064849854,0.8952594995498657,2.2988334496816,0.25641738871733344,0.3571666677792867,0.8992464939753214
resnet18,1e-06,kron,1.0,probit,90,2.2791600227355957,0.8883219559987386,0.9907000064849854,0.8952594995498657,2.301194349924723,0.06593795369068779,0.16666666666666663,0.8997205893198649
resnet18,1e-06,kron,1.0,probit,120,2.2791600227355957,0.8883219559987386,0.9907000064849854,0.8952594995498657,2.300686756769816,0.1450079927841822,0.24579999347527823,0.8996184269587199
resnet18,1e-06,kron,1.0,probit,160,2.2791600227355957,0.8883219559987386,0.9907000064849854,0.8952594995498657,2.299002726872762,0.27890041470527643,0.3798999985059102,0.8992764949798584
resnet18,1e-06,kron,1.0,probit,180,2.2791600227355957,0.8883219559987386,0.9907000064849854,0.8952594995498657,2.2984392642974854,0.30061958233515423,0.40176665782928467,0.899161140124003
resnet18,0.0001,diag,0.1,bridge,5,2.5122388203938804,0.18916360909740126,0.7596666614214579,0.4147003988424937,2.1155336747566857,0.1532073291018605,0.7945666511853536,0.3524382958809535
resnet18,0.0001,diag,0.1,bridge,15,2.5122388203938804,0.18916360909740126,0.7596666614214579,0.4147003988424937,1.9493557512760162,0.13409194163978097,0.8097666700681051,0.32845692833264667
resnet18,0.0001,diag,0.1,bridge,30,2.5122388203938804,0.18916360909740126,0.7596666614214579,0.4147003988424937,1.689605454603831,0.13277110084891314,0.7762333353360494,0.3784450987974803
resnet18,0.0001,diag,0.1,bridge,45,2.5122388203938804,0.18916360909740126,0.7596666614214579,0.4147003988424937,2.216564178466797,0.2471678853034973,0.5839999914169312,0.6665051976839701
resnet18,0.0001,diag,0.1,bridge,60,2.5122388203938804,0.18916360909740126,0.7596666614214579,0.4147003988424937,3.5110363960266113,0.42867205540339154,0.34273333350817364,1.039417068163554
resnet18,0.0001,diag,0.1,bridge,90,2.5122388203938804,0.18916360909740126,0.7596666614214579,0.4147003988424937,5.05112870534261,0.6085800329844157,0.16510000328222907,1.3573843240737915
resnet18,0.0001,diag,0.1,bridge,120,2.5122388203938804,0.18916360909740126,0.7596666614214579,0.4147003988424937,4.573738257090251,0.5434010624885559,0.2428333361943563,1.2432409922281902
resnet18,0.0001,diag,0.1,bridge,160,2.5122388203938804,0.18916360909740126,0.7596666614214579,0.4147003988424937,3.616860787073771,0.4605679710706075,0.379366676012675,1.0392789642016094
resnet18,0.0001,diag,0.1,bridge,180,2.5122388203938804,0.18916360909740126,0.7596666614214579,0.4147003988424937,4.107565641403198,0.4728456934293111,0.39249999324480694,1.0442181030909221
resnet18,0.0001,diag,0.1,probit,5,0.4664744238058726,0.25512221952279407,0.9905999898910522,0.19788281122843418,0.36157185832659405,0.1863897989193598,0.9854000012079874,0.15092596908410386
resnet18,0.0001,diag,0.1,probit,15,0.4664744238058726,0.25512221952279407,0.9905999898910522,0.19788281122843418,0.38939815759658813,0.1716083039840062,0.9730000098546346,0.16522886852423346
resnet18,0.0001,diag,0.1,probit,30,0.4664744238058726,0.25512221952279407,0.9905999898910522,0.19788281122843418,0.6448692480723063,0.1361849059661229,0.8776000142097473,0.27421700954437256
resnet18,0.0001,diag,0.1,probit,45,0.4664744238058726,0.25512221952279407,0.9905999898910522,0.19788281122843418,1.5302420854568481,0.20774109661579132,0.6295333305994669,0.6073316931724548
resnet18,0.0001,diag,0.1,probit,60,0.4664744238058726,0.25512221952279407,0.9905999898910522,0.19788281122843418,2.7146793206532798,0.3948512276013692,0.35723333557446796,1.003490646680196
resnet18,0.0001,diag,0.1,probit,90,0.4664744238058726,0.25512221952279407,0.9905999898910522,0.19788281122843418,3.8408640225728354,0.5673850774765015,0.1674333314100901,1.312054713567098
resnet18,0.0001,diag,0.1,probit,120,0.4664744238058726,0.25512221952279407,0.9905999898910522,0.19788281122843418,3.6972419420878087,0.5322957634925842,0.24576666951179502,1.2319395542144775
resnet18,0.0001,diag,0.1,probit,160,0.4664744238058726,0.25512221952279407,0.9905999898910522,0.19788281122843418,3.209590752919515,0.43005919456481934,0.38119999567667645,1.0459116299947102
resnet18,0.0001,diag,0.1,probit,180,0.4664744238058726,0.25512221952279407,0.9905999898910522,0.19788281122843418,3.1887900034586587,0.44294607639312744,0.4049333333969116,1.032829761505127
resnet18,0.0001,diag,0.5,bridge,5,2.1588170180718103,0.13566185285647706,0.8208666642506918,0.308080106973648,1.8266051808993022,0.11029758863151069,0.8477333386739095,0.271527553598086
resnet18,0.0001,diag,0.5,bridge,15,2.1588170180718103,0.13566185285647706,0.8208666642506918,0.308080106973648,1.7044986883799236,0.10142772085964676,0.8533333341280619,0.26030028114716214
resnet18,0.0001,diag,0.5,bridge,30,2.1588170180718103,0.13566185285647706,0.8208666642506918,0.308080106973648,1.550774077574412,0.12253289918104808,0.7905666828155518,0.3526984751224518
resnet18,0.0001,diag,0.5,bridge,45,2.1588170180718103,0.13566185285647706,0.8208666642506918,0.308080106973648,2.1585750182469687,0.2439312587181727,0.5883666674296061,0.6586777170499166
resnet18,0.0001,diag,0.5,bridge,60,2.1588170180718103,0.13566185285647706,0.8208666642506918,0.308080106973648,3.4894110361735025,0.42864219347635907,0.3437333305676778,1.0384784936904907
resnet18,0.0001,diag,0.5,bridge,90,2.1588170180718103,0.13566185285647706,0.8208666642506918,0.308080106973648,5.039724508921306,0.609285811583201,0.1652666628360748,1.3581941922505696
resnet18,0.0001,diag,0.5,bridge,120,2.1588170180718103,0.13566185285647706,0.8208666642506918,0.308080106973648,4.568469206492106,0.5436525344848633,0.243366668621699,1.242904822031657
resnet18,0.0001,diag,0.5,bridge,160,2.1588170180718103,0.13566185285647706,0.8208666642506918,0.308080106973648,3.5670135021209717,0.4407087365786235,0.39890000224113464,1.0121224323908489
resnet18,0.0001,diag,0.5,bridge,180,2.1588170180718103,0.13566185285647706,0.8208666642506918,0.308080106973648,4.011884133021037,0.44558892647425336,0.4144333302974701,1.0059492588043213
resnet18,0.0001,diag,0.5,probit,5,0.838342527548472,0.4379587173461914,0.9904999931653341,0.3457733988761902,0.6883647441864014,0.36344224214553833,0.9851333498954773,0.280105859041214
resnet18,0.0001,diag,0.5,probit,15,0.838342527548472,0.4379587173461914,0.9904999931653341,0.3457733988761902,0.6791778206825256,0.3317883511384328,0.9726666808128357,0.2774705390135447
resnet18,0.0001,diag,0.5,probit,30,0.838342527548472,0.4379587173461914,0.9904999931653341,0.3457733988761902,0.8340893586476644,0.2394880652427673,0.8773000041643778,0.34986751278241474
resnet18,0.0001,diag,0.5,probit,45,0.838342527548472,0.4379587173461914,0.9904999931653341,0.3457733988761902,1.4351452986399333,0.14710100243488944,0.6295333107312521,0.6014704902966818
resnet18,0.0001,diag,0.5,probit,60,0.838342527548472,0.4379587173461914,0.9904999931653341,0.3457733988761902,2.214799722035726,0.2516234268744786,0.3574333389600118,0.8975606163342794
resnet18,0.0001,diag,0.5,probit,90,0.838342527548472,0.4379587173461914,0.9904999931653341,0.3457733988761902,2.86677622795105,0.39364589254061383,0.16790000100930533,1.1190812985102336
resnet18,0.0001,diag,0.5,probit,120,0.838342527548472,0.4379587173461914,0.9904999931653341,0.3457733988761902,2.7405455907185874,0.37335024277369183,0.24546666443347928,1.0784409046173096
resnet18,0.0001,diag,0.5,probit,160,0.838342527548472,0.4379587173461914,0.9904999931653341,0.3457733988761902,2.4304898579915366,0.3114173213640849,0.3812666634718577,0.9452989697456361
resnet18,0.0001,diag,0.5,probit,180,0.838342527548472,0.4379587173461914,0.9904999931653341,0.3457733988761902,2.397721846898397,0.3364904423554738,0.40643333395322156,0.9333219528198242
resnet18,0.0001,diag,1.0,bridge,5,1.9297565271457036,0.11547321577866866,0.8462999860445658,0.27238960812489194,1.614580939213435,0.10075541647771995,0.8627999822298685,0.2478354250391324
resnet18,0.0001,diag,1.0,bridge,15,1.9297565271457036,0.11547321577866866,0.8462999860445658,0.27238960812489194,1.5142213553190231,0.09166654199361797,0.8698333303133646,0.23641867687304807
resnet18,0.0001,diag,1.0,bridge,30,1.9297565271457036,0.11547321577866866,0.8462999860445658,0.27238960812489194,1.4228524168332417,0.1126616597175598,0.8015999992688497,0.3356358011563619
resnet18,0.0001,diag,1.0,bridge,45,1.9297565271457036,0.11547321577866866,0.8462999860445658,0.27238960812489194,2.105112910270691,0.24040201803048447,0.5924666523933411,0.6521279017130533
